begin,end,distance,xcoord,ycoord
"0","23503",502.59321064727845,-7.6126568,33.5945742
"0","23503",502.59588901541042,-7.6152856,33.5950871
"0","23503",502.59873044560129,-7.6181269,33.5951143
"0","23503",502.60451624596078,-7.6200111,33.5896439
"0","23503",502.62033165147216,-7.6257729,33.5749154
"0","23503",502.62551868539339,-7.6248546,33.5800205
"0","23503",502.62556232539799,-7.6248127,33.5800083
"0","23503",502.65203493864601,-7.631175,33.5543116
"0","23503",502.66911115779197,-7.6259326,33.5705632
"0","23503",502.70689814487179,-7.650645,33.5419773
"0","23503",502.70693453305671,-7.6506577,33.5419432
"0","23503",502.72949737727481,-7.6479197,33.5643393
"0","23503",502.72956043359886,-7.6478598,33.5643196
"0","23503",502.74283308575474,-7.6363549,33.5709378
"0","23503",502.74286348591914,-7.636355,33.5709682
"0","23503",502.82824676730240,-7.5530121,33.5524138
"0","23503",502.94853519720726,-7.6730808,33.5451465
"0","23503",503.02137883427383,-7.6185658,33.5934612
"0","23503",503.04485638452616,-7.6079846,33.5725033
"0","23503",503.09835084948327,-7.6606297,33.5630085
"0","23503",503.13763222706871,-7.6307546,33.5375035
"0","23503",503.13777282045402,-7.6306191,33.537541
"0","23503",503.13804696977462,-7.6305407,33.5372783
"0","23503",503.17793095305666,-7.6257997,33.5768795
"0","23503",503.21633776516205,-7.6541264,33.6028156
"0","23503",503.22521138673670,-7.6480812,33.5963197
"0","23503",503.23153024819430,-7.6459606,33.5903673
"0","23503",503.23188680982992,-7.645618,33.5904661
"0","23503",503.23529294469807,-7.6434787,33.5931166
"0","23503",504.02578278762718,-6.8944091,33.8456417
"0","23503",504.03487269654875,-6.9034749,33.8463033
"0","23503",504.68674899792057,-7.5015474,33.5869734
"0","23503",504.81696780231567,-7.6289214,33.5599031
"0","23503",504.90488257473470,-7.5436096,33.5811376
"0","23503",504.91328348184760,-7.5382992,33.574628
"0","23503",504.99870775010027,-7.6214547,33.5941848
"0","23503",505.00884365123670,-7.6144679,33.6015279
"0","23503",505.01892352884317,-7.6047629,33.5988045
"0","23503",505.03106949653011,-7.5948542,33.5917801
"0","23503",505.03343014980618,-7.59276,33.5906906
"0","23503",505.03857181638909,-7.5973209,33.5930644
"0","23503",505.06864206828902,-7.6273347,33.5912227
"0","23503",505.07439185523646,-7.621591,33.5909582
"0","23503",505.07642314444530,-7.6196642,33.5903151
"0","23503",505.34173886725978,-7.7590789,33.3645808
"0","23503",505.35500778338502,-7.7458122,33.3648233
"0","23503",506.37637018699382,-6.8931779,33.9271363
"0","23503",507.92124174185830,-5.6877147,32.9609652
"0","23503",508.86236903183629,-6.5790492,32.6589
"0","23503",510.27166125114832,-6.796734,34.0512785
"0","23503",510.27645265373621,-6.79878,34.0469459
"0","23503",510.28518035587598,-6.807316,34.0451267
"0","23503",510.29579819796373,-6.7970992,34.0480173
"0","23503",510.30108937416009,-6.7955777,34.053085
"0","23503",510.33188053352393,-6.8122201,34.0271789
"0","23503",512.19565006779533,-8.5100379,33.2583801
"0","23503",514.07900683856610,-6.7988444,34.04505
"0","23503",515.32846167123648,-5.5591001,33.8895783
"0","23503",515.33631514712488,-5.5547744,33.8961331
"0","23503",515.49869545494585,-5.5211234,34.0549883
"0","23503",515.49881539980822,-5.5210268,34.0549172
"0","23503",515.53674781295967,-5.5547378,34.0723079
"0","23503",515.53728049322024,-5.5549583,34.071823
"0","23503",515.53780286827703,-5.5544382,34.0718717
"0","23503",515.53957361291418,-5.5551298,34.0735018
"0","23503",515.54069735723124,-5.5552713,34.0746166
"0","23503",515.54151137750739,-5.5545008,34.0748792
"0","23503",515.57965080474821,-5.5208043,34.0570141
"0","23503",515.84324220609756,-5.7188349,34.2309805
"0","23503",516.21366532999241,-5.5612147,33.8957654
"0","23503",518.05216241707558,-7.3895935,33.7031453
"0","23503",518.32905391577515,-7.6391836,33.583255
"0","23503",519.24962066374155,-6.8281004,34.0186711
"0","23503",520.21661880199872,-7.6539831,33.5156769
"0","23503",520.22436999013792,-7.648337,33.5103663
"0","23503",520.23103208973862,-7.6506225,33.5166241
"0","23503",520.38734425860230,-7.8065487,33.527602
"0","23503",520.56893944604258,-7.6376222,33.5942402
"0","23503",520.65268341624278,-7.6482559,33.5111741
"0","23503",520.65537480307489,-7.6507181,33.5100873
"0","23503",522.82140283217734,-5.5213806,33.907075
"0","23503",524.98692679306703,-7.6521888,33.520875
"0","23503",524.98784206880691,-7.651763,33.5200648
"0","23503",524.99725828542512,-7.6487632,33.5289904
"0","23503",524.99768574311895,-7.6489134,33.5285902
"0","23503",525.01198178241839,-7.6552273,33.515764
"0","23503",525.06181246688971,-7.6478985,33.5650528
"0","23503",525.06238393456158,-7.6473286,33.5650951
"0","23503",525.06753636117924,-7.6502765,33.5608693
"0","23503",525.07265086495772,-7.6473786,33.5650836
"0","23503",525.07324445745257,-7.647956,33.5649459
"0","23503",525.07422666241087,-7.6470127,33.5652196
"0","23503",525.15676489327461,-7.5646883,33.5592822
"0","23503",525.17515095590181,-7.5502365,33.5479159
"0","23503",527.11159475610259,-5.7705214,34.3110861
"0","23503",528.35898563636670,-5.521715,33.0887607
"0","23503",528.54178305189862,-5.6625733,32.9722539
"0","23503",530.14075918066897,-6.9403585,33.9334977
"0","23503",530.98941071624984,-7.57849,33.3740358
"0","23503",531.38439728864785,-7.3680826,33.7083158
"0","23503",531.42299457653837,-7.3350197,33.7282305
"0","23503",531.45843532605988,-7.3650969,33.7094846
"0","23503",531.74771789234387,-7.0821238,33.6493961
"0","23503",532.01348034237105,-7.3366404,33.7258878
"0","23503",532.01406596943673,-7.3371719,33.7261337
"0","23503",532.01506438027400,-7.3362641,33.7265493
"0","23503",532.01554364798619,-7.3366168,33.7268738
"0","23503",532.34918200328082,-7.6096951,33.5351897
"0","23503",532.37884502246982,-7.639323,33.5366327
"0","23503",532.37900932794753,-7.6394728,33.5365652
"0","23503",532.38348510999765,-7.6411292,33.5407232
"0","23503",533.30138383113137,-6.8465045,34.0001899
"0","23503",534.17790545089247,-7.6080188,33.5661552
"0","23503",534.18827593429728,-7.6148834,33.5739285
"0","23503",534.20364396087518,-7.6021553,33.5825408
"0","23503",534.20543940686161,-7.6039363,33.5827681
"0","23503",534.21123439763380,-7.5981966,33.5835667
"0","23503",534.22307588590888,-7.6100137,33.5843263
"0","23503",534.28662394021990,-7.6735573,33.5850787
"0","23503",534.36527547011485,-7.5949272,33.5869146
"0","23503",534.36922657235732,-7.598817,33.5876079
"0","23503",534.37252330314550,-7.602086,33.5880346
"0","23503",534.42499842587051,-7.6544861,33.5908396
"0","23503",534.52829290517047,-7.5512617,33.5946439
"0","23503",534.58080108330228,-7.6037693,33.5948903
"0","23503",534.59016638009678,-7.5944075,33.5951462
"0","23503",534.59463608920248,-7.5986993,33.5963947
"0","23503",534.81372026313056,-7.5665886,33.3796765
"0","23503",535.10934194573838,-7.8327518,33.5083207
"0","23503",535.26364474774175,-7.6797646,33.5284272
"0","23503",535.33075294084517,-7.7442477,33.5470132
"0","23503",536.33275693692497,-6.8472432,33.9935498
"0","23503",536.33436295040565,-6.8456711,33.9938781
"0","23503",536.33559829483534,-6.8468942,33.9937046
"0","23503",536.33568123011128,-6.8469157,33.9937847
"0","23503",536.33654587170759,-6.8470304,33.9946417
"0","23503",536.33678677841147,-6.8468964,33.9944415
"0","23503",536.33702066259218,-6.846883,33.994675
"0","23503",536.33867472199256,-6.8482831,33.9937943
"0","23503",536.34024845540387,-6.8470949,33.9948262
"0","23503",536.34042563011985,-6.8471941,33.994973
"0","23503",536.34179893424130,-6.8480927,33.9960115
"0","23503",536.34260395613546,-6.8474602,33.9955135
"0","23503",536.34295357321173,-6.8476035,33.9951946
"0","23503",536.34333674617528,-6.8474489,33.994844
"0","23503",536.36049851300299,-6.8411186,34.0107956
"0","23503",536.99129243955315,-7.3878652,33.696202
"0","23503",536.99149702635623,-7.3880422,33.6963046
"0","23503",536.99369630745014,-7.388962,33.6983023
"0","23503",537.00898323436502,-7.4002009,33.7086646
"0","23503",537.02449401601041,-7.3849016,33.706112
"0","23503",537.27570543394859,-7.6123131,33.5993825
"0","23503",537.27770606081538,-7.6142386,33.5988394
"0","23503",537.28068879412729,-7.614031,33.6018149
"0","23503",537.28560237138424,-7.6136515,33.596916
"0","23503",537.28643406403182,-7.614483,33.5969339
"0","23503",537.32892016995766,-7.6555825,33.6076996
"0","23503",537.32933235392147,-7.6553304,33.6080257
"0","23503",537.33767018189099,-7.6604266,33.6014266
"0","23503",537.33831184599319,-7.6603997,33.6007855
"0","23503",538.17397421661315,-8.4230157,33.2591008
"0","23503",538.24158077539357,-8.4890195,33.2444671
"0","23503",538.24286880802129,-8.4902426,33.2448709
"0","23503",538.24359374118376,-8.4907898,33.2443954
"0","23503",538.24604364857998,-8.4883865,33.2439198
"0","23503",538.24644127184388,-8.488784,33.2439099
"0","23503",538.35833551911844,-8.3838125,33.2826566
"0","23503",540.05316893005863,-6.8467668,33.996765
"0","23503",540.05409770875133,-6.8458387,33.9968005
"0","23503",540.05446165698936,-6.8461633,33.9969651
"0","23503",540.05549772813072,-6.8471479,33.9966426
"0","23503",540.05580703293185,-6.8474374,33.9965337
"0","23503",540.05729590642886,-6.8459649,33.9967539
"0","23503",540.05766782132503,-6.8457959,33.9970852
"0","23503",541.38649159220245,-5.5183326,34.0572001
"0","23503",541.39084720977633,-5.5226873,34.0571107
"0","23503",541.39194623393439,-5.52376,34.0573498
"0","23503",541.59052886886423,-5.5497533,33.8604757
"0","23503",541.59453084246354,-5.5467868,33.8577895
"0","23503",541.59762836090260,-5.5491096,33.8598387
"0","23503",541.60138189571796,-5.551824,33.8624312
"0","23503",541.60838584991689,-5.5465829,33.8577851
"0","23503",541.64477224993664,-5.5499357,33.8940167
"0","23503",543.44548637976425,-7.3384393,33.6846695
"0","23503",543.44556927421525,-7.3385163,33.6846388
"0","23503",543.80817119686174,-7.6731857,33.5450804
"0","23503",543.81348177455163,-7.6715255,33.5501248
"0","23503",544.13056737469265,-7.3964169,33.7077907
"0","23503",544.13280362252328,-7.3984013,33.7067597
"0","23503",544.13835612222431,-7.3942095,33.7031184
"0","23503",544.14548666250403,-7.3991763,33.7082346
"0","23503",544.14874687336840,-7.3966135,33.7062194
"0","23503",546.01206119093877,-5.5431051,33.89713
"0","23503",546.01940078230064,-5.5504241,33.8976794
"0","23503",546.02016163976430,-5.5507443,33.8983696
"0","23503",546.02189451278332,-5.5508996,33.9000955
"0","23503",546.02367484992556,-5.5491193,33.900084
"0","23503",546.03269184897238,-5.5573463,33.9037749
"0","23503",547.32527136497720,-6.8463083,34.0004122
"0","23503",547.90692613926365,-7.3491432,33.7080437
"0","23503",548.51126188997966,-6.8304564,34.0181819
"0","23503",548.51200286987148,-6.8297272,34.0180503
"0","23503",548.51819109948985,-6.8355982,34.0200062
"0","23503",548.51931284693023,-6.8352698,34.0210788
"0","23503",548.56583640675626,-6.7972931,34.0479528
"0","23503",548.56762568393151,-6.7982647,34.0494553
"0","23503",549.22010213124338,-7.3546792,33.7086791
"0","23503",549.22713798997131,-7.3476622,33.7081643
"0","23503",549.24693983036104,-7.3409123,33.6895484
"0","23503",549.24991607964159,-7.3438866,33.6894407
"0","23503",549.29195318521806,-7.3853268,33.6964996
"0","23503",549.29752177079786,-7.3898974,33.6996806
"0","23503",549.80642350413041,-6.9404557,33.938392
"0","23503",549.81034826168468,-6.9434276,33.9358285
"0","23503",551.30757436765941,-6.2673381,32.5999434
"0","23503",551.32197735300304,-6.2598306,32.5876518
"0","23503",551.32691859825604,-6.2604329,32.5925562
"0","23503",551.33570339429525,-6.2658025,32.5995089
"0","23503",551.35056328029384,-6.2702042,32.5853159
"0","23503",551.36320847698266,-6.2752421,32.5969142
"0","23503",552.89398114686537,-6.8668507,34.0087443
"0","23503",552.95132833473508,-6.9075777,33.9683709
"0","23503",552.97202933422784,-6.8869317,33.9698789
"0","23503",552.98627010195571,-6.9011615,33.9704377
"0","23503",553.06662720678219,-6.8225432,33.9870638
"0","23503",553.96153298569664,-7.6317033,33.6048122
"0","23503",553.96170471070934,-7.6315451,33.604879
"0","23503",553.96186548608057,-7.6313957,33.6049384
"0","23503",553.96203236534825,-7.631242,33.6050034
"0","23503",553.96243923579448,-7.6308654,33.6051574
"0","23503",553.96260063028012,-7.6307161,33.6052187
"0","23503",553.96328837146689,-7.6314024,33.6052632
"0","23503",553.96412893462332,-7.6305623,33.6052911
"0","23503",553.96451223462327,-7.6309456,33.6052911
"0","23503",553.96506125397627,-7.6303996,33.6053486
"0","23503",553.96569675888577,-7.6310303,33.6054266
"0","23503",553.96583522686046,-7.6311016,33.6055453
"0","23503",553.98987763556261,-7.6547298,33.6099889
"0","23503",554.01366099164079,-7.6310663,33.6076042
"0","23503",554.01383130925581,-7.6309991,33.6077607
"0","23503",554.01397592599062,-7.6309141,33.6078777
"0","23503",554.01413528683906,-7.6307863,33.6079729
"0","23503",554.85743426358101,-6.8668657,33.9651542
"0","23503",555.73952947003863,-7.6678247,33.5956185
"0","23503",555.76658711345362,-7.6411921,33.5908414
"0","23503",555.78554437846572,-7.6247816,33.5813507
"0","23503",555.81855286883001,-7.6574909,33.5769165
"0","23503",555.83941401018421,-7.6778621,33.5814111
"0","23503",555.84273533666624,-7.6747285,33.5803103
"0","23503",555.84278462084217,-7.6746802,33.5803201
"0","23503",555.85219228788776,-7.6808534,33.5874191
"0","23503",555.89934626714762,-7.6352132,33.5992711
"0","23503",555.90235174536247,-7.6350175,33.6022702
"0","23503",556.16514696721640,-7.3878978,33.6916748
"0","23503",556.63003436321708,-7.8247379,33.5326433
"0","23503",558.67070653823612,-6.027671,32.5657444
"0","23503",558.67550550955298,-6.0324673,32.5655843
"0","23503",558.67630994258309,-6.0325814,32.5663806
"0","23503",559.09420937769403,-6.3986654,32.7679307
"0","23503",559.63546538811511,-6.9237561,32.8992236
"0","23503",559.90741670856278,-6.6518659,32.8934582
"0","23503",560.16644124758307,-6.9107635,32.8853499
"0","23503",560.16797861355121,-6.9120779,32.8845525
"0","23503",560.16985723242954,-6.9103424,32.8852717
"0","23503",560.71456129145065,-7.3843396,33.1536542
"0","23503",561.97682655782319,-6.2587973,32.5822803
"0","23503",561.98772893825173,-6.2694728,32.5844929
"0","23503",562.00707853939514,-6.2782507,32.6017369
"0","23503",563.60698936631252,-7.5565054,33.5639113
"0","23503",563.61024322316405,-7.5591609,33.5620309
"0","23503",563.61680639959400,-7.5527375,33.5606836
"0","23503",563.61991973417935,-7.5543957,33.5633186
"0","23503",563.70932956948002,-7.6409025,33.5859171
"0","23503",563.70948224704875,-7.6407563,33.5859611
"0","23503",565.31332649233650,-6.3907678,32.5810506
"0","23503",565.31789683877957,-6.3889468,32.5768587
"0","23503",565.44482907037172,-6.2632868,32.5947851
"0","23503",565.44794689918035,-6.264668,32.5975803
"0","23503",565.44961770163729,-6.2630327,32.5979229
"0","23503",565.45349397240307,-6.2664414,32.5997685
"0","23503",565.46614686321664,-6.2788227,32.602376
"0","23503",567.01985515533102,-6.8175426,34.059699
"0","23503",567.02494244364993,-6.8131988,34.062347
"0","23503",567.04613258974780,-6.8278929,34.0470792
"0","23503",567.95871847440083,-7.6188187,33.5918327
"0","23503",568.07890531663452,-7.7245836,33.534748
"0","23503",568.21129185428549,-7.5990307,33.5767321
"0","23503",568.34425739707251,-7.7256994,33.5362985
"0","23503",568.46453848718056,-7.618904,33.5916364
"0","23503",568.78090114837141,-7.5882896,33.2767585
"0","23503",568.78656743929673,-7.5827105,33.2757683
"0","23503",568.81039934228829,-7.5847717,33.2520257
"0","23503",568.82597904163867,-7.5889881,33.2370274
"0","23503",568.86523675850310,-7.5828035,33.2757949
"0","23503",568.87095601796648,-7.5884519,33.2766924
"0","23503",568.90316731309804,-7.5860645,33.2445697
"0","23503",570.38295168736283,-6.2599196,32.5879865
"0","23503",570.38377266459759,-6.2596045,32.5887446
"0","23503",570.38441722262451,-6.2589662,32.5888342
"0","23503",570.39176369612949,-6.2631626,32.5948642
"0","23503",570.39195764253964,-6.2633531,32.5949006
"0","23503",570.39207024138511,-6.263247,32.5949383
"0","23503",570.39356138352787,-6.2646715,32.5953791
"0","23503",570.39409160314278,-6.2645337,32.5958911
"0","23503",570.39429320473005,-6.2644833,32.5960863
"0","23503",570.40612353564381,-6.2761981,32.5977356
"0","23503",570.41239615393283,-6.2705867,32.6005388
"0","23503",570.41248349264129,-6.270637,32.6006102
"0","23503",570.41268503591209,-6.2704515,32.600689
"0","23503",570.41322939977022,-6.2709955,32.6007089
"0","23503",570.41338908946932,-6.2711187,32.6008105
"0","23503",570.41474688714572,-6.272464,32.6009943
"0","23503",570.41548453164683,-6.2717265,32.6009797
"0","23503",570.41831702940851,-6.2745251,32.6014166
"0","23503",570.42073060379107,-6.2769008,32.6018425
"0","23503",572.07805137505136,-7.6404068,33.5439484
"0","23503",572.09545476820097,-7.6230392,33.5428328
"0","23503",572.11150595795436,-7.6389799,33.5447129
"0","23503",572.11253877751756,-7.6387535,33.5437052
"0","23503",573.04819305623448,-6.8182263,33.993354
"0","23503",573.84293382265037,-7.5223947,33.6248981
"0","23503",574.67983811070462,-6.7937565,34.036596
"0","23503",574.77762059761528,-6.8297265,33.9456698
"0","23503",574.81453055503448,-6.8649635,33.9566561
"0","23503",574.81769069717211,-6.8625712,33.9587209
"0","23503",574.81847139133117,-6.8631721,33.9582225
"0","23503",574.82012571528071,-6.8644163,33.9571322
"0","23503",574.86589350158181,-6.8220702,33.9397685
"0","23503",574.90852422937110,-6.8621582,33.9542713
"0","23503",574.91221696787386,-6.8615896,33.95792
"0","23503",574.91295108548024,-6.8621367,33.9574305
"0","23503",574.91539224409041,-6.8641323,33.9560245
"0","23503",574.97160363862076,-6.8171724,33.9251297
"0","23503",574.97642204771194,-6.8183255,33.9204513
"0","23503",575.02980879343636,-6.8619704,33.9511965
"0","23503",575.03322322792837,-6.8616781,33.9545984
"0","23503",575.08794044904653,-6.8184814,33.9210124
"0","23503",575.14227296451429,-6.8630755,33.9520509
"0","23503",575.14671315417797,-6.8635958,33.9564605
"0","23503",575.26232897248883,-6.7972801,34.0511666
"0","23503",575.32323044319196,-6.8421179,34.009953
"0","23503",576.61095968146719,-5.5611594,33.8780746
"0","23503",577.71274208791681,-6.5980489,34.2506127
"0","23503",577.71545471315630,-6.5955226,34.2496247
"0","23503",577.71771918981324,-6.5976599,34.2488765
"0","23503",577.99039460977940,-6.7532658,34.0249598
"0","23503",578.69324218251438,-6.0851215,33.8068362
"0","23503",580.25133170916752,-7.6291088,33.5976803
"0","23503",580.25253109242567,-7.6281722,33.5984295
"0","23503",581.10006446802186,-6.8795515,33.9957705
"0","23503",581.12329978643265,-6.8613729,34.0102418
"0","23503",581.18537463170355,-6.8259887,33.9592394
"0","23503",581.19425143525268,-6.8282517,33.9678229
"0","23503",581.20003932463396,-6.829741,33.9734159
"0","23503",581.21412297671179,-6.8261294,33.9598032
"0","23503",582.74014631970977,-5.6214045,33.0231148
"0","23503",584.32576735807868,-6.9307403,33.9174491
"0","23503",585.15741956984232,-7.5656506,33.3802952
"0","23503",585.94165795974823,-7.7941864,32.6300944
"0","23503",585.94182465506913,-7.7943366,32.6301667
"0","23503",585.94196226509780,-7.7941992,32.6301591
"0","23503",588.00644563695914,-6.105052,33.8171188
"0","23503",588.00850835981987,-6.1030672,33.8176804
"0","23503",588.54369062497926,-5.5681006,33.8328723
"0","23503",588.54695210667012,-5.5711047,33.8316024
"0","23503",591.37423677420372,-8.3430934,33.2751698
"0","23503",592.84623316646082,-6.9234053,32.8862494
"0","23503",592.85896702451726,-6.9180569,32.8978056
"0","23503",592.86929035465482,-6.9235266,32.8890504
"0","23503",592.88572281289146,-6.9233315,32.8726191
"0","23503",593.28565458210983,-7.2263566,33.1336195
"0","23503",593.29147958263945,-7.2208792,33.1316374
"0","23503",593.86366385128247,-7.6589881,33.4996801
"0","23503",595.97612991799281,-5.5839837,33.1036124
"0","23503",595.97659987727832,-5.584445,33.1035226
"0","23503",596.16528516145149,-5.4934645,33.2688244
"0","23503",598.37484290565146,-7.6790181,33.5936334
"0","23503",598.38405260942795,-7.67042,33.5969336
"0","23503",598.39478100277643,-7.6605428,33.6011216
"0","23503",598.40997216581457,-7.6750589,33.5966434
"0","23503",598.41719200738623,-7.6793633,33.590847
"0","23503",598.42025659730336,-7.6818777,33.589095
"0","23503",598.42160485153750,-7.6831655,33.5886958
"0","23503",598.50382449743677,-7.606326,33.5594424
"0","23503",598.50503407257702,-7.6052049,33.5598965
"0","23503",598.50811699509472,-7.6023179,33.558815
"0","23503",598.50896648833191,-7.6014753,33.558923
"0","23503",599.41089985983581,-6.8247895,34.0174456
"0","23503",599.41496390696148,-6.8271643,34.0207436
"0","23503",599.41512604656180,-6.8272789,34.0206289
"0","23503",599.41631749687554,-6.8269137,34.021763
"0","23503",599.41639161637363,-6.826974,34.0217199
"0","23503",599.41674090938818,-6.82679,34.0220168
"0","23503",599.41688332697834,-6.8266666,34.0220879
"0","23503",599.41697062107892,-6.8265915,34.0221324
"0","23503",599.41844754193664,-6.8251726,34.0217225
"0","23503",600.23260425517230,-7.521135,33.5992447
"0","23503",600.23680856576141,-7.5197093,33.6031999
"0","23503",601.04597596609608,-6.8267416,34.0209889
"0","23503",601.09278974500671,-6.8644206,33.9932072
"0","23503",601.09647118264024,-6.8675318,33.9912391
"0","23503",602.44799424162090,-6.4655909,32.7008678
"0","23503",602.45286568823360,-6.467561,32.7053231
"0","23503",603.78582100911467,-7.372622,33.6839111
"0","23503",605.30355379476032,-5.9716594,34.2677061
"0","23503",605.40952363845417,-5.8657039,34.2659626
"0","23503",605.91427997165465,-5.5409952,33.8795131
"0","23503",606.09152542789775,-5.5230197,34.0558447
"0","23503",607.03892944578786,-6.4635496,33.9419242
"0","23503",607.41204959656341,-6.8292582,34.0159233
"0","23503",607.42575609140715,-6.8357851,34.027976
"0","23503",607.42908081733572,-6.8390944,34.0282959
"0","23503",607.43209507911934,-6.8364131,34.0269188
"0","23503",607.43318043899058,-6.83682,34.0259126
"0","23503",607.43694082736010,-6.8365975,34.0296664
"0","23503",607.48912666128183,-6.8713488,33.9907343
"0","23503",607.48963725579802,-6.8718108,33.9909517
"0","23503",607.54056683977012,-6.8312237,34.0217171
"0","23503",607.54191926666283,-6.8303502,34.0206846
"0","23503",607.54326941012926,-6.8310709,34.0195429
"0","23503",607.54418760632291,-6.8308905,34.0186426
"0","23503",607.54586691658608,-6.8293215,34.018044
"0","23503",607.54619063944597,-6.8290675,34.0178433
"0","23503",608.48311033020241,-7.5343722,33.4011069
"0","23503",608.50960617993064,-7.5369403,33.3747358
"0","23503",609.46612179298836,-6.8288651,34.0178156
"0","23503",609.49290642022584,-6.80828,34.0349524
"0","23503",609.50946750668777,-6.7994052,34.0489348
"0","23503",609.50988981113960,-6.7995031,34.0493456
"0","23503",609.51010891390092,-6.799655,34.0491877
"0","23503",609.51157646181832,-6.8005667,34.0503377
"0","23503",609.51282204852748,-6.8016007,34.0496432
"0","23503",609.55783600670156,-6.8319284,34.0163793
"0","23503",609.55833093386798,-6.8324217,34.0164194
"0","23503",609.55840390105243,-6.8323547,34.0164483
"0","23503",609.56076692855333,-6.8307576,34.0147067
"0","23503",609.59273737177841,-6.80574,34.0346122
"0","23503",609.62567857627971,-6.835305,34.0200852
"0","23503",609.62632760054737,-6.8358991,34.0203465
"0","23503",609.62936251511292,-6.838039,34.0224986
"0","23503",609.63050937874914,-6.8369156,34.0222678
"0","23503",610.54227646819641,-7.6361954,33.5835526
"0","23503",611.37170892301094,-6.8947423,33.9553126
"0","23503",611.37581699292878,-6.8973597,33.9521463
"0","23503",611.37929255445749,-6.895151,33.9548298
"0","23503",612.21387538382874,-7.6434898,33.585347
"0","23503",612.21588068424762,-7.6423414,33.5837031
"0","23503",612.22242586470350,-7.6460522,33.5783115
"0","23503",612.22508583716956,-7.6481068,33.5766221
"0","23503",612.23491891580898,-7.642048,33.5843668
"0","23503",612.23773964484951,-7.6447516,33.5851712
"0","23503",612.24030299282629,-7.6425694,33.5838263
"0","23503",612.24085051664315,-7.6421257,33.5835055
"0","23503",612.24108703558534,-7.6419193,33.58339
"0","23503",612.24293603585579,-7.6434803,33.584381
"0","23503",612.24326431617806,-7.6437432,33.5841844
"0","23503",612.24383004654669,-7.6431853,33.5842782
"0","23503",612.24618344180669,-7.6432979,33.5819275
"0","23503",612.24630300266983,-7.6431853,33.5819677
"0","23503",612.24691317029431,-7.6431316,33.5825755
"0","23503",612.24981072902540,-7.640959,33.5844927
"0","23503",612.25599595453457,-7.6349026,33.5857485
"0","23503",612.25647609227519,-7.6348007,33.5862177
"0","23503",612.26190523486036,-7.6397467,33.5839788
"0","23503",612.26229093518441,-7.6395482,33.5843095
"0","23503",612.26329800985889,-7.6401168,33.5834783
"0","23503",612.26380766422210,-7.6401329,33.5839877
"0","23503",612.26937298075393,-7.6363242,33.5799298
"0","23503",612.26974410800972,-7.6365012,33.5796036
"0","23503",612.27004396472546,-7.6363671,33.5793354
"0","23503",612.27093053206079,-7.6370591,33.5798896
"0","23503",612.27134296930444,-7.6367203,33.5801248
"0","23503",612.27231014603080,-7.6370564,33.5810317
"0","23503",612.27586558899191,-7.6404065,33.5822225
"0","23503",614.47610681506592,-5.6405672,32.6647781
"0","23503",614.53480199317960,-5.6608286,32.7198653
"0","23503",614.53518346323085,-5.6604478,32.7198427
"0","23503",615.15097821673010,-6.2636427,32.5959109
"0","23503",616.83850469723961,-7.6261076,33.5916192
"0","23503",618.52334561911869,-6.2669433,32.5959479
"0","23503",618.52412638738781,-6.267593,32.5963809
"0","23503",618.53347430698523,-6.2753686,32.6015697
"0","23503",618.53411416346910,-6.275999,32.6016793
"0","23503",618.53814712627207,-6.2795741,32.6035457
"0","23503",618.53874090968372,-6.2799246,32.604025
"0","23503",618.53929897265505,-6.2803774,32.6043512
"0","23503",618.53951462482871,-6.2801743,32.6044237
"0","23503",618.54082352463013,-6.2805305,32.6056832
"0","23503",618.54146306781865,-6.2807035,32.6062989
"0","23503",618.54184273151191,-6.2808229,32.6066593
"0","23503",618.56256305916042,-6.264131,32.5943828
"0","23503",618.56349229528757,-6.2650593,32.5944245
"0","23503",618.56373150952209,-6.2648225,32.5943906
"0","23503",618.56392356079130,-6.2648537,32.5945801
"0","23503",618.56630755748802,-6.2672305,32.5947652
"0","23503",618.56651015978321,-6.2673793,32.5949027
"0","23503",618.56747372381847,-6.2672604,32.5958589
"0","23503",618.57035123199398,-6.2643853,32.5959766
"0","23503",618.57353287525655,-6.2674914,32.5966658
"0","23503",618.58261359745302,-6.2752234,32.6014277
"0","23503",618.58289355632496,-6.2754558,32.6015838
"0","23503",618.59205617914654,-6.2814854,32.6084829
"0","23503",620.06981055517360,-6.8652036,33.9660657
"0","23503",620.07047629080432,-6.8658688,33.966039
"0","23503",620.07132220387905,-6.8658366,33.9668843
"0","23503",620.07739458340109,-6.8709207,33.9635638
"0","23503",620.08540877541589,-6.8656184,33.9575544
"0","23503",620.08787785478478,-6.8637982,33.9592227
"0","23503",620.09437771936496,-6.8700316,33.9610647
"0","23503",620.10102025365916,-6.8635489,33.9596163
"0","23503",621.59255624450634,-6.2631762,32.5942474
"0","23503",621.59652712806667,-6.2599733,32.5965946
"0","23503",621.59698680535564,-6.2604269,32.5966691
"0","23503",621.59748132877269,-6.2599354,32.5967237
"0","23503",621.59794722585355,-6.2603957,32.5967957
"0","23503",621.60097920059786,-6.2613634,32.5939223
"0","23503",621.60181215382579,-6.2621836,32.5940675
"0","23503",621.60284847161972,-6.2611992,32.5943914
"0","23503",621.60296917497510,-6.2612529,32.5944995
"0","23503",621.60753754641905,-6.265821,32.5945493
"0","23503",621.60963398662329,-6.2637693,32.5949801
